,issue_id,issue_comments,issue_desc,created_at,closed_at
372,MODE-1923,"If there is an standalone, clustered EAP configuration, with the ModeShape subsystem added (i.e. using {{standalone-ha.xml}} as base), the repository cannot be started because of the following exception:
{code}
javax.jcr.RepositoryException: Error while starting 'repo-clustered' repository: org.infinispan.CacheException: Unable to invoke method public void org.infinispan.remoting.transport.jgroups.JGroupsTransport.start() on object of type JGroupsTransport
	at org.modeshape.jcr.JcrRepository.login(JcrRepository.java:603)
	at org.modeshape.jcr.JcrRepository.login(JcrRepository.java:562)
	at org.modeshape.jcr.JcrRepository.login(JcrRepository.java:152)
	at org.modeshape.test.integration.ClusteredConfigurationIntegrationTest.clusteredRepositoryShouldHaveStartedUp(ClusteredConfigurationIntegrationTest.java:64)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:45)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:15)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:42)
	at org.jboss.arquillian.junit.Arquillian$6$1.invoke(Arquillian.java:270)
	at org.jboss.arquillian.container.test.impl.execution.LocalTestExecuter.execute(LocalTestExecuter.java:60)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at org.jboss.arquillian.core.impl.ObserverImpl.invoke(ObserverImpl.java:94)
	at org.jboss.arquillian.core.impl.EventContextImpl.invokeObservers(EventContextImpl.java:99)
	at org.jboss.arquillian.core.impl.EventContextImpl.proceed(EventContextImpl.java:81)
	at org.jboss.arquillian.core.impl.ManagerImpl.fire(ManagerImpl.java:135)
	at org.jboss.arquillian.core.impl.ManagerImpl.fire(ManagerImpl.java:115)
	at org.jboss.arquillian.core.impl.EventImpl.fire(EventImpl.java:67)
	at org.jboss.arquillian.container.test.impl.execution.ContainerTestExecuter.execute(ContainerTestExecuter.java:38)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at org.jboss.arquillian.core.impl.ObserverImpl.invoke(ObserverImpl.java:94)
	at org.jboss.arquillian.core.impl.EventContextImpl.invokeObservers(EventContextImpl.java:99)
	at org.jboss.arquillian.core.impl.EventContextImpl.proceed(EventContextImpl.java:81)
	at org.jboss.arquillian.test.impl.TestContextHandler.createTestContext(TestContextHandler.java:89)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at org.jboss.arquillian.core.impl.ObserverImpl.invoke(ObserverImpl.java:94)
	at org.jboss.arquillian.core.impl.EventContextImpl.proceed(EventContextImpl.java:88)
	at org.jboss.arquillian.test.impl.TestContextHandler.createClassContext(TestContextHandler.java:75)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at org.jboss.arquillian.core.impl.ObserverImpl.invoke(ObserverImpl.java:94)
	at org.jboss.arquillian.core.impl.EventContextImpl.proceed(EventContextImpl.java:88)
	at org.jboss.arquillian.test.impl.TestContextHandler.createSuiteContext(TestContextHandler.java:60)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at org.jboss.arquillian.core.impl.ObserverImpl.invoke(ObserverImpl.java:94)
	at org.jboss.arquillian.core.impl.EventContextImpl.proceed(EventContextImpl.java:88)
	at org.jboss.arquillian.core.impl.ManagerImpl.fire(ManagerImpl.java:135)
	at org.jboss.arquillian.test.impl.EventTestRunnerAdaptor.test(EventTestRunnerAdaptor.java:111)
	at org.jboss.arquillian.junit.Arquillian$6.evaluate(Arquillian.java:263)
	at org.jboss.arquillian.junit.Arquillian$4.evaluate(Arquillian.java:226)
	at org.jboss.arquillian.junit.Arquillian.multiExecute(Arquillian.java:314)
	at org.jboss.arquillian.junit.Arquillian.access$100(Arquillian.java:46)
	at org.jboss.arquillian.junit.Arquillian$5.evaluate(Arquillian.java:240)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:263)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:68)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:47)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:231)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:60)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:229)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:50)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:222)
	at org.jboss.arquillian.junit.Arquillian$2.evaluate(Arquillian.java:185)
	at org.jboss.arquillian.junit.Arquillian.multiExecute(Arquillian.java:314)
	at org.jboss.arquillian.junit.Arquillian.access$100(Arquillian.java:46)
	at org.jboss.arquillian.junit.Arquillian$3.evaluate(Arquillian.java:199)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:300)
	at org.jboss.arquillian.junit.Arquillian.run(Arquillian.java:147)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:157)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:136)
	at org.jboss.arquillian.junit.container.JUnitTestRunner.execute(JUnitTestRunner.java:65)
	at org.jboss.arquillian.protocol.servlet.runner.ServletTestRunner.executeTest(ServletTestRunner.java:160)
	at org.jboss.arquillian.protocol.servlet.runner.ServletTestRunner.execute(ServletTestRunner.java:126)
	at org.jboss.arquillian.protocol.servlet.runner.ServletTestRunner.doGet(ServletTestRunner.java:90)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:734)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:847)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:295)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:214)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:230)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:149)
	at org.jboss.as.web.security.SecurityContextAssociationValve.invoke(SecurityContextAssociationValve.java:169)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:145)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:97)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:102)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:336)
	at org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:856)
	at org.apache.coyote.http11.Http11Protocol$Http11ConnectionHandler.process(Http11Protocol.java:653)
	at org.apache.tomcat.util.net.JIoEndpoint$Worker.run(JIoEndpoint.java:920)
	at java.lang.Thread.run(Thread.java:662)
Caused by: org.infinispan.manager.EmbeddedCacheManagerStartupException: org.infinispan.CacheException: Unable to invoke method public void org.infinispan.remoting.transport.jgroups.JGroupsTransport.start() on object of type JGroupsTransport
	at org.infinispan.factories.GlobalComponentRegistry.start(GlobalComponentRegistry.java:247)
	at org.infinispan.manager.DefaultCacheManager.wireAndStartCache(DefaultCacheManager.java:677)
	at org.infinispan.manager.DefaultCacheManager.createCache(DefaultCacheManager.java:649)
	at org.infinispan.manager.DefaultCacheManager.getCache(DefaultCacheManager.java:545)
	at org.infinispan.manager.DefaultCacheManager.getCache(DefaultCacheManager.java:559)
	at org.jboss.as.clustering.infinispan.DefaultEmbeddedCacheManager.getCache(DefaultEmbeddedCacheManager.java:109)
	at org.jboss.as.clustering.infinispan.DefaultEmbeddedCacheManager.getCache(DefaultEmbeddedCacheManager.java:100)
	at org.infinispan.schematic.Schematic.get(Schematic.java:98)
	at org.modeshape.jcr.JcrRepository$RunningState.<init>(JcrRepository.java:1017)
	at org.modeshape.jcr.JcrRepository$RunningState.<init>(JcrRepository.java:924)
	at org.modeshape.jcr.JcrRepository.doStart(JcrRepository.java:357)
	at org.modeshape.jcr.JcrRepository.login(JcrRepository.java:601)
	... 93 more
Caused by: org.infinispan.CacheException: Unable to invoke method public void org.infinispan.remoting.transport.jgroups.JGroupsTransport.start() on object of type JGroupsTransport
	at org.infinispan.util.ReflectionUtil.invokeAccessibly(ReflectionUtil.java:205)
	at org.infinispan.factories.AbstractComponentRegistry$PrioritizedMethod.invoke(AbstractComponentRegistry.java:883)
	at org.infinispan.factories.AbstractComponentRegistry.invokeStartMethods(AbstractComponentRegistry.java:654)
	at org.infinispan.factories.AbstractComponentRegistry.internalStart(AbstractComponentRegistry.java:643)
	at org.infinispan.factories.AbstractComponentRegistry.start(AbstractComponentRegistry.java:546)
	at org.infinispan.factories.GlobalComponentRegistry.start(GlobalComponentRegistry.java:225)
	... 104 more
Caused by: org.infinispan.CacheException: org.infinispan.CacheConfigurationException: Unable to instantiate class org.jboss.as.clustering.infinispan.ChannelProvider
	at org.infinispan.remoting.transport.jgroups.JGroupsTransport.buildChannel(JGroupsTransport.java:350)
	at org.infinispan.remoting.transport.jgroups.JGroupsTransport.initChannel(JGroupsTransport.java:280)
	at org.infinispan.remoting.transport.jgroups.JGroupsTransport.initChannelAndRPCDispatcher(JGroupsTransport.java:322)
	at org.infinispan.remoting.transport.jgroups.JGroupsTransport.start(JGroupsTransport.java:197)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at org.infinispan.util.ReflectionUtil.invokeAccessibly(ReflectionUtil.java:203)
	... 109 more
Caused by: org.infinispan.CacheConfigurationException: Unable to instantiate class org.jboss.as.clustering.infinispan.ChannelProvider
	at org.infinispan.util.Util.loadClass(Util.java:100)
	at org.infinispan.util.Util.getInstance(Util.java:221)
	at org.infinispan.remoting.transport.jgroups.JGroupsTransport.buildChannel(JGroupsTransport.java:341)
	... 117 more
Caused by: java.lang.ClassNotFoundException: org.jboss.as.clustering.infinispan.ChannelProvider
	at java.net.URLClassLoader$1.run(URLClassLoader.java:202)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.net.URLClassLoader.findClass(URLClassLoader.java:190)
	at java.lang.ClassLoader.loadClass(ClassLoader.java:306)
	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:301)
	at java.lang.ClassLoader.loadClass(ClassLoader.java:247)
	at java.lang.Class.forName0(Native Method)
	at java.lang.Class.forName(Class.java:247)
	at org.infinispan.util.Util.loadClassStrict(Util.java:137)
	at org.infinispan.util.Util.loadClass(Util.java:98)
	... 119 more
{code}
",,,
375,MODE-1922,The {{text-extractors}} element is misnamed in the XSD as {{test-extractors}}.,,,
376,MODE-1919,"When publishing/uploading a file using IRestClient (via ModeShape Tools), if a workspace/publish area is used that currently does not exist, the node is created. However the created node does not have the ""mode:publishArea"" mixin. When a subsequent query is done requesting the same workspace's publish areas, this new node is not returned.

I guess another possibility is that the query ModeShape Tools is using to return the publish areas is wrong. Here is the query:

{code}
SELECT [jcr:path], [jcr:title] FROM [mode:publishArea]
{code}",,,
394,MODE-1917,"The ModeShape module from the EAP kit is missing the JAAS dependency, which may come into play if the {{org.modeshape.jcr.security.JaasProvider}} is used.",,,
395,MODE-1916,"When trying to import (a jackrabbit 2.4.4 system export) I got this error

javax.jcr.nodetype.ConstraintViolationException: Unable to determine a valid node definition for the node ""/importTestNode/b/rep:policy"" in workspace ""defaultWorkspace"" of ""My Repository""
	at org.modeshape.jcr.AbstractJcrNode.validateChildNodeDefinition(AbstractJcrNode.java:1213)
	at org.modeshape.jcr.AbstractJcrNode.addChildNode(AbstractJcrNode.java:1045)

When dealing with protected node definitions, it appears the code is doing a ""return null"" when it should be doing ""continue"".",,,
398,MODE-1913,"When restarting an EAP 6.1.0.A1 server which contains the ModeShape kit, the following exception is raised:

{code}
13:58:26,063 INFO  [org.jboss.ws.cxf.metadata] (MSC service thread 1-6) JBWS024061: Adding service endpoint metadata: id=org.apache.chemistry.opencmis.server.impl.webservices.PolicyService
 address=http://localhost:8080/modeshape-cmis/PolicyService
 implementor=org.apache.chemistry.opencmis.server.impl.webservices.PolicyService
 serviceName={http://webservices.impl.server.opencmis.chemistry.apache.org/}PolicyServiceService
 portName={http://webservices.impl.server.opencmis.chemistry.apache.org/}PolicyServicePort
 annotationWsdlLocation=null
 wsdlLocationOverride=null
 mtomEnabled=true
13:58:26,075 INFO  [org.apache.cxf.service.factory.ReflectionServiceFactoryBean] (MSC service thread 1-6) Creating Service {http://webservices.impl.server.opencmis.chemistry.apache.org/}RepositoryServiceService from class org.apache.chemistry.opencmis.commons.impl.jaxb.RepositoryServicePor
13:58:26,455 INFO  [org.apache.cxf.endpoint.ServerImpl] (MSC service thread 1-6) Setting the server's publish address to be http://localhost:8080/modeshape-cmis/RepositoryService
13:58:26,480 ERROR [org.jboss.msc.service.fail] (MSC service thread 1-6) MSC00001: Failed to start service jboss.deployment.unit.""modeshape-cmis.war"".INSTALL: org.jboss.msc.service.StartException in service jboss.deployment.unit.""modeshape-cmis.war"".INSTALL: JBAS018733: Failed to process p
        at org.jboss.as.server.deployment.DeploymentUnitPhaseService.start(DeploymentUnitPhaseService.java:127) [jboss-as-server-7.2.0.Alpha1-redhat-4.jar:7.2.0.Alpha1-redhat-4]
        at org.jboss.msc.service.ServiceControllerImpl$StartTask.startService(ServiceControllerImpl.java:1811) [jboss-msc-1.0.4.GA.jar:1.0.4.GA]
        at org.jboss.msc.service.ServiceControllerImpl$StartTask.run(ServiceControllerImpl.java:1746) [jboss-msc-1.0.4.GA.jar:1.0.4.GA]
        at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:886) [rt.jar:1.6.0_29]
        at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:908) [rt.jar:1.6.0_29]
        at java.lang.Thread.run(Thread.java:662) [rt.jar:1.6.0_29]
Caused by: java.lang.IllegalStateException
        at org.jboss.msc.value.InjectedValue.getValue(InjectedValue.java:47) [jboss-msc-1.0.4.GA.jar:1.0.4.GA]
        at org.jboss.as.webservices.config.ServerConfigImpl.getServerEnvironment(ServerConfigImpl.java:80)
        at org.jboss.as.webservices.config.ServerConfigImpl.getServerDataDir(ServerConfigImpl.java:58)
        at org.jboss.wsf.stack.cxf.deployment.WSDLFilePublisher.getPublishLocation(WSDLFilePublisher.java:161)
        at org.jboss.wsf.stack.cxf.deployment.WSDLFilePublisher.publishWsdlFiles(WSDLFilePublisher.java:69)
        at org.jboss.wsf.stack.cxf.deployment.EndpointImpl.publishContractToFilesystem(EndpointImpl.java:132)
        at org.jboss.wsf.stack.cxf.deployment.EndpointImpl.doPublish(EndpointImpl.java:72)
        at org.apache.cxf.jaxws.EndpointImpl.publish(EndpointImpl.java:250)
        at org.apache.cxf.jaxws.EndpointImpl.publish(EndpointImpl.java:536)
        at org.jboss.wsf.stack.cxf.configuration.NonSpringBusHolder.configure(NonSpringBusHolder.java:116)
        at org.jboss.wsf.stack.cxf.deployment.aspect.BusDeploymentAspect.startDeploymentBus(BusDeploymentAspect.java:128)
        at org.jboss.wsf.stack.cxf.deployment.aspect.BusDeploymentAspect.start(BusDeploymentAspect.java:67)
        at org.jboss.as.webservices.deployers.AspectDeploymentProcessor.deploy(AspectDeploymentProcessor.java:74)
        at org.jboss.as.server.deployment.DeploymentUnitPhaseService.start(DeploymentUnitPhaseService.java:120) [jboss-as-server-7.2.0.Alpha1-redhat-4.jar:7.2.0.Alpha1-redhat-4]
        ... 5 more

13:58:26,524 INFO  [org.jboss.as.server] (ServerService Thread Pool -- 34) JBAS018559: Deployed ""modeshape-webdav.war"" (runtime-name : ""modeshape-webdav.war"")
13:58:26,592 INFO  [org.jboss.as.server] (ServerService Thread Pool -- 34) JBAS018559: Deployed ""modeshape-cmis.war"" (runtime-name : ""modeshape-cmis.war"")
13:58:26,593 INFO  [org.jboss.as.server] (ServerService Thread Pool -- 34) JBAS018559: Deployed ""modeshape-rest.war"" (runtime-name : ""modeshape-rest.war"")
13:58:26,595 INFO  [org.jboss.as.controller] (Controller Boot Thread) JBAS014774: Service status report
JBAS014777:   Services which failed to start:      service jboss.deployment.unit.""modeshape-cmis.war"".INSTALL: org.jboss.msc.service.StartException in service jboss.deployment.unit.""modeshape-cmis.war"".INSTALL: JBAS018733: Failed to process phase INSTALL of deployment ""modeshape-cmis.war""
{code}",,,
401,MODE-1912,"In some cases can be interesting to remove the mix:versionable type from a node.

jcrSession.getWorkspace().getVersionManager().checkout(""/"" + id);
jcrSession.getNode(""/"" + id).removeMixin(""mix:versionable"");

But we can get this exception:

{code}
javax.jcr.nodetype.ConstraintViolationException: Cannot find a definition for the property named 'jcr:versionHistory' on the node at '/test1' with primary type 'nt:file' and mixin types: [mix:mimeType,mix:lastModified,mix:title]
        at org.modeshape.jcr.AbstractJcrNode.removeMixin(AbstractJcrNode.java:2534)
        at 
{code}",,,
405,MODE-1911,"Our current build systems has 2 profiles: {{preferIpv4}} and {{preferIpv6}} to control ipv4 / ipv6 parameters sent to the Surefire JVM when running the tests.

At the moment, they have the wrong values configured and by default no preferred profile is used. 

We should use by default ipv4 and overwrite it in exceptional cases.",,,
410,MODE-1910,"Here's some code in the InfinispanBinaryStore:

                int bufferSize = 8192;
                if (bufferSize > fileLength) bufferSize = 4096;
                if (bufferSize > fileLength) bufferSize = 2096;

https://github.com/ModeShape/modeshape/blob/master/modeshape-jcr/src/main/java/org/modeshape/jcr/value/binary/infinispan/InfinispanBinaryStore.java#L221

I assume 2096 should be 2048. 

After talking with Kosch on IRC, we decided to replace this with a call to bestBufferSize from the AbstractBinaryStore instead. ",,,
411,MODE-1909,"Tries to create table CONTENT_STORE with ""payload LARGEBLOB,"" but I suspect should be ""payload LONGBLOB"".",,,
412,MODE-1900,"When doing a JOIN using a multi-value reference property and using SELECT DISTINCT, not all items are being returned. 

I am attaching a simple maven project showing the problem.",,,
420,MODE-1898,"I provided the Teiid Designer team with locally built alpha 3.2 jars and am helping them integrate their DDL importer with the new Teiid DDL parser. These jars replaced old 2.x jars so there were other changes they needed to make.

Here are the problems found so far:

- the visibility of TeiidDdlLexicon constants need to be public since the Designer importer needs to know the Teiid node type and mixin names. These constants are currently scoped package private.

- the TeiidDdlLexicon constants with names containing ""NODE_TYPE"" should be renamed to not include ""NODE_TYPE"" in their name. Those constants at one time represented node type names but now are mixin names. 

- the property ""teiidddl:canBeNull"" of the ""teiidddl:resultColumn"" mixin defined in the TeiidDdl.cnd can be deleted as it is not used. The ""ddl:nullable"" property is used instead.

- the Teiid DDL constraint type of ""INDEX"" can reference zero or more columns. The current TeiidDdl only considers the zero reference case where an expression is used. Both the CND and the parser need to be changed to fix this.",,,
429,MODE-1895,"The _Solr_ module which is installed as part of Hibernate Search's AS7 kit, contains references to incorrect jars in the _module.xml_ file.",,,
431,MODE-1894,"When updating indexes (via node updates), instead of passing to Hibernate Search only the changed property values, ModeShape passes an iterator over both the old and the new/updated properties causing *the wrong data* to be stored in the indexes.

This means that if a property is updated and its value changed, ModeShape will store both the old and the new value in the indexes. This is especially visible around versioning, where the same properties are updated often.",,,
433,MODE-1887,"I was trying to merge 2 workspaces but for some reason merge is not merging the workspaces correctly.

Following is the CND details
{code}
[Parent] > mix:versionable
  - name (string) copy
  + * (Child) version
 
 
[Child] > mix:versionable
  - name (string) copy
{code}

Following is the test code
{code}
Session session = repository.login(""default"");
        
session.getWorkspace().createWorkspace(""original"");
session = repository.login(""original"");
  
Node root = session.getRootNode();  
Node parent1 = root.addNode(""parent1"", ""Parent"");
session.save();
  
Node child1 = parent1.addNode(""child1"", ""Child"");
session.save();
  
session.getWorkspace().createWorkspace(""clone"", ""original"");
session = repository.login(""clone"");
  
Node child2 = session.getNode(""/parent1"").addNode(""child2"", ""Child"");
session.save();
 
session = repository.login(""original"");  
vm = session.getWorkspace().getVersionManager(); 
 
NodeIterator ni = vm.merge(""/"", ""clone"", true);
session.save();
 
session.getNode(""/parent1/child2"") // this call is throwing path not found exception.
{code}",,,
437,MODE-1884,"Missing ""Notes"" in a sequenced PowerPoint file will cause a NullPointerException to be thrown in PowerPointMetadataReader, and sequence process will be aborted. A null check should be exists for slide.getNotesSheet()

Also, some Office files have a blank ""Last Printed"" property. A null check should be done before setting this property on sequenced node:

{code:title=MSOfficeMetadataSequencer.java}
if(null != metadata.getLastPrinted()){
  rootNode.setProperty(LAST_PRINTED, valueFactory.createValue(metadata.getLastPrinted()));
}
{code}

",,,
440,MODE-1883,"VersionManager can not restore a previously removed node with mix:versionable type. The result (of running the code listed in ""Steps to Reproduce"") is:

{code}
javax.jcr.ItemNotFoundException: 454d8227505d64f12f93a7-3c5e-47c7-bf7a-2c896327e489
	at org.modeshape.jcr.JcrSession.node(JcrSession.java:425)
	at org.modeshape.jcr.JcrSession.node(JcrSession.java:407)
	at org.modeshape.jcr.JcrSession.getNonSystemNodeByIdentifier(JcrSession.java:727)
	at org.modeshape.jcr.JcrVersionManager.restore(JcrVersionManager.java:705)
	at org.modeshape.jcr.ModeShapeTckTest.testShouldRestoreDeletedNode(ModeShapeTckTest.java:995)
        ...
{code}",,,
446,MODE-1882,"Getting a stream for the content of an external file accessed through federation throws an exception unless the binary value is present in the internal binary store.

The UrlBinaryValue created by FileSystemConnector (when getNode(""jcr:content"") is called on the nt:file node) has the total partition size rather than the file size.",,,
