,diff,commit_id,summary,commit_time,files
629,"@@ -428,23 +428,23 @@ public void requestDone(final HttpServerExchange serverExchange) {
         @Override
         public long getCreationTime() {
             if (invalid) {
                 throw UndertowMessages.MESSAGES.sessionNotFound(sessionId);
             }
             return creationTime;
         }
 
         @Override
         public long getLastAccessedTime() {
             if (invalid) {
                 throw UndertowMessages.MESSAGES.sessionNotFound(sessionId);
             }
             return lastAccessed;
         }
 
         @Override
         public void setMaxInactiveInterval(final int interval) {
             if (invalid) {
                 throw UndertowMessages.MESSAGES.sessionNotFound(sessionId);
             }
             maxInactiveInterval = interval;
             bumpTimeout();
@@ -453,15 +453,15 @@ public void setMaxInactiveInterval(final int interval) {
         @Override
         public int getMaxInactiveInterval() {
             if (invalid) {
                 throw UndertowMessages.MESSAGES.sessionNotFound(sessionId);
             }
             return maxInactiveInterval;
         }
 
         @Override
         public Object getAttribute(final String name) {
             if (invalid) {
                 throw UndertowMessages.MESSAGES.sessionNotFound(sessionId);
             }
             bumpTimeout();
             return attributes.get(name);
@@ -470,7 +470,7 @@ public Object getAttribute(final String name) {
         @Override
         public Set<String> getAttributeNames() {
             if (invalid) {
                 throw UndertowMessages.MESSAGES.sessionNotFound(sessionId);
             }
             bumpTimeout();
             return attributes.keySet();
@@ -482,7 +482,7 @@ public Object setAttribute(final String name, final Object value) {
                 return removeAttribute(name);
             }
             if (invalid) {
                 throw UndertowMessages.MESSAGES.sessionNotFound(sessionId);
             }
             final Object existing = attributes.put(name, value);
             if (existing == null) {
@@ -497,7 +497,7 @@ public Object setAttribute(final String name, final Object value) {
         @Override
         public Object removeAttribute(final String name) {
             if (invalid) {
                 throw UndertowMessages.MESSAGES.sessionNotFound(sessionId);
             }
             final Object existing = attributes.remove(name);
             sessionManager.sessionListeners.attributeRemoved(this, name, existing);
",22,,,
630,"@@ -139,7 +139,7 @@ private void handleRequests(Http2Channel channel, Http2StreamSourceChannel frame
         connection.setExchange(exchange);
         dataChannel.setMaxStreamSize(maxEntitySize);
         exchange.setRequestScheme(exchange.getRequestHeaders().getFirst(SCHEME));
         exchange.setProtocol(Protocols.HTTP_1_1);
         exchange.setRequestMethod(Methods.fromString(exchange.getRequestHeaders().getFirst(METHOD)));
         exchange.getRequestHeaders().put(Headers.HOST, exchange.getRequestHeaders().getFirst(AUTHORITY));
 
",113,,,
631,"@@ -478,6 +478,9 @@ public Set<String> getAttributeNames() {
 
         @Override
         public Object setAttribute(final String name, final Object value) {
             if (invalid) {
                 throw UndertowMessages.MESSAGES.sessionNotFound(sessionId);
             }
",22,,,
632,"@@ -22,6 +22,7 @@
 import io.undertow.connector.ByteBufferPool;
 import io.undertow.connector.PooledByteBuffer;
 
 import java.nio.ByteBuffer;
 import java.util.ArrayDeque;
 import java.util.ArrayList;
@@ -40,7 +41,7 @@
 public class DefaultByteBufferPool implements ByteBufferPool {
 
     private final ThreadLocal<ThreadLocalData> threadLocalCache = new ThreadLocal<>();
     private final List<ThreadLocalData> threadLocalDataList = Collections.synchronizedList(new ArrayList<ThreadLocalData>());
     private final ConcurrentLinkedQueue<ByteBuffer> queue = new ConcurrentLinkedQueue<>();
 
     private final boolean direct;
@@ -111,7 +112,7 @@ public PooledByteBuffer allocate() {
             } else {
                 local = new ThreadLocalData();
                 threadLocalCache.set(local);
                 threadLocalDataList.add(local);
             }
         }
         if (buffer == null) {
@@ -162,8 +163,13 @@ public void close() {
         }
         closed = true;
         queue.clear();
         for(ThreadLocalData local : threadLocalDataList) {
             local.buffers.clear();
         }
     }
 
",332,,,
633,"@@ -36,6 +36,7 @@
 import javax.servlet.ServletContextListener;
 import javax.websocket.DeploymentException;
 import javax.websocket.Extension;
 import javax.websocket.server.ServerContainer;
 import javax.websocket.server.ServerEndpointConfig;
 import java.net.InetSocketAddress;
@@ -88,7 +89,7 @@ public void handleDeployment(DeploymentInfo deploymentInfo, ServletContext servl
         }
         List<Extension> extensions = new ArrayList<>();
         for(ExtensionHandshake e: info.getExtensions()) {
             extensions.add(new ExtensionImpl(e.getName(), Collections.emptyList()));
         }
         ServerWebSocketContainer container = new ServerWebSocketContainer(deploymentInfo.getClassIntrospecter(), servletContext.getClassLoader(), worker, buffers, threadSetupAction, info.isDispatchToWorkerThread(), bind, info.getReconnectHandler(), extensions);
         try {
",333,,,
634,"@@ -138,7 +138,7 @@ public ServerWebSocketContainer(final ClassIntrospecter classIntrospecter, final
     }
 
     public ServerWebSocketContainer(final ClassIntrospecter classIntrospecter, final ClassLoader classLoader, XnioWorker xnioWorker, ByteBufferPool bufferPool, ThreadSetupAction threadSetupAction, boolean dispatchToWorker, InetSocketAddress clientBindAddress, WebSocketReconnectHandler reconnectHandler) {
         this(classIntrospecter, classLoader, xnioWorker, bufferPool, threadSetupAction, dispatchToWorker, clientBindAddress, reconnectHandler, Collections.emptyList());
     }
 
     public ServerWebSocketContainer(final ClassIntrospecter classIntrospecter, final ClassLoader classLoader, XnioWorker xnioWorker, ByteBufferPool bufferPool, ThreadSetupAction threadSetupAction, boolean dispatchToWorker, InetSocketAddress clientBindAddress, WebSocketReconnectHandler reconnectHandler, List<Extension> installedExtensions) {
",255,,,
635,"@@ -121,7 +121,7 @@ private void calculateChangeOverPoint() {
         Calendar calendar = Calendar.getInstance();
         calendar.set(Calendar.SECOND, 0);
         calendar.set(Calendar.MINUTE, 0);
         calendar.set(Calendar.HOUR, 0);
         calendar.add(Calendar.DATE, 1);
         SimpleDateFormat df = new SimpleDateFormat(""yyyy-MM-dd"", Locale.US);
         currentDateString = df.format(new Date());
",182,,,
636,"@@ -96,10 +96,10 @@ static void advertise(final ModClusterContainer container, final MCMPConfig.Adve
         this.container = container;
         this.protocol = config.getProtocol();
         // MODCLUSTER-483 mod_cluster client does not yet support ipv6 addresses with zone indices so skip it
         String host = config.getManagementHost();
         int zoneIndex = host.indexOf(""%"");
         this.host = (zoneIndex < 0) ? host : host.substring(0, zoneIndex);
         this.port = config.getManagementPort();
         this.path = config.getPath();
         this.channel = channel;
 
",304,,,
637,"@@ -18,13 +18,14 @@
 
 package io.undertow.server.handlers.proxy.mod_cluster;
 
 import java.net.InetAddress;
 import java.net.UnknownHostException;
 
 import io.undertow.server.HttpHandler;
 
 /**
  * @author Emanuel Muckenhuber
  */
 public class MCMPConfig {
 
@@ -36,41 +37,23 @@ public static WebBuilder webBuilder() {
         return new WebBuilder();
     }
 
     private final String managementHost;
     private final String managementHostIp;
     private final int managementPort;
     private final AdvertiseConfig advertiseConfig;
 
     public MCMPConfig(Builder builder) {
         this.managementHost = builder.managementHost;
         this.managementPort = builder.managementPort;
         if (builder.advertiseBuilder != null) {
             this.advertiseConfig = new AdvertiseConfig(builder.advertiseBuilder, this);
         } else {
             this.advertiseConfig = null;
         }
         String mhip = managementHost;
         try {
             mhip = InetAddress.getByName(managementHost).getHostAddress();
         } catch (UnknownHostException e) {
 
         }
         this.managementHostIp = mhip;
     }
 
     public String getManagementHost() {
         return managementHost;
     }
 
     public int getManagementPort() {
         return managementPort;
     }
 
     public String getManagementHostIp() {
         return managementHostIp;
     }
 
     AdvertiseConfig getAdvertiseConfig() {
         return advertiseConfig;
     }
 
@@ -121,8 +104,7 @@ static class AdvertiseConfig {
 
         private final int advertiseFrequency;
 
         private final String managementHost;
         private final int managementPort;
 
         AdvertiseConfig(AdvertiseBuilder builder, MCMPConfig config) {
             this.advertiseGroup = builder.advertiseGroup;
@@ -132,8 +114,7 @@ static class AdvertiseConfig {
             this.securityKey = builder.securityKey;
             this.protocol = builder.protocol;
             this.path = builder.path;
             this.managementHost = config.getManagementHost();
             this.managementPort = config.getManagementPort();
         }
 
         public String getAdvertiseGroup() {
@@ -164,20 +145,16 @@ public int getAdvertiseFrequency() {
             return advertiseFrequency;
         }
 
         public String getManagementHost() {
             return managementHost;
         }
 
         public int getManagementPort() {
             return managementPort;
         }
     }
 
     public static class Builder {
 
         private String managementHost;
         private int managementPort;
         private AdvertiseBuilder advertiseBuilder;
 
         public Builder setManagementHost(String managementHost) {
             this.managementHost = managementHost;
",305,,,
638,"@@ -144,8 +144,7 @@ public void handleRequest(HttpServerExchange exchange) throws Exception {
          */
         // TODO maybe this should be handled outside here?
         final InetSocketAddress addr = exchange.getDestinationAddress();
         //we use getHostString to avoid a reverse lookup
         if (addr.getPort() != config.getManagementPort() || (!addr.getHostString().equals(config.getManagementHost()) &&  !addr.getHostString().equals(config.getManagementHostIp()))) {
             next.handleRequest(exchange);
             return;
         }
",42,,,
639,"@@ -32,6 +32,7 @@
 import java.util.concurrent.TimeUnit;
 
 import io.undertow.UndertowLogger;
 import org.xnio.OptionMap;
 import org.xnio.XnioWorker;
 import org.xnio.channels.MulticastMessageChannel;
@@ -94,7 +95,10 @@ static void advertise(final ModClusterContainer container, final MCMPConfig.Adve
 
         this.container = container;
         this.protocol = config.getProtocol();
         this.host = config.getManagementHost();
         this.port = config.getManagementPort();
         this.path = config.getPath();
         this.channel = channel;
@@ -166,7 +170,7 @@ public void run() {
                     .append(""Sequence: "").append(seq).append(CRLF)
                     .append(""Digest: "").append(digestString).append(CRLF)
                     .append(""Server: "").append(server).append(CRLF)
                     .append(""X-Manager-Address: "").append(host).append("":"").append(port).append(CRLF)
                     .append(""X-Manager-Url: "").append(path).append(CRLF)
                     .append(""X-Manager-Protocol: "").append(protocol).append(CRLF)
                     .append(""X-Manager-Host: "").append(host).append(CRLF);
",304,,,
