,issue_id,issue_comments,issue_desc,created_at,closed_at
8747,WFLY-3396,"I am experiencing race conditions when running test remotely from Arquillian to Wildfly 8.1.0.CR2. In 2 of 3 Cases i get a NPE in Wildfly in relation to one of my own scheduled EJB.

Stacktrace:
{code}
10:08:56,169 INFO  [org.jboss.as.server] (management-handler-thread - 1) JBAS018559: Deployed ""core-dist-0.6.ear"" (runtime-name : ""core-dist-0.6.ear"")
10:08:58,102 ERROR [org.jboss.as.controller.management-operation] (management-handler-thread - 2) JBAS014612: Operation (""read-attribute"") failed - address: ([
    (""deployment"" => ""core-dist-0.6.ear""),
    (""subdeployment"" => ""core.jar""),
    (""subsystem"" => ""ejb3""),
    (""singleton-bean"" => ""FileDeploymentScanner""),
    (""service"" => ""timer-service""),
    (""timer"" => ""53ca8249-b0a1-42ab-810b-abad39cb3d19"")
]): java.lang.NullPointerException
	at org.jboss.as.ejb3.subsystem.deployment.TimerResourceDefinition$10.readAttribute(TimerResourceDefinition.java:268)
	at org.jboss.as.ejb3.subsystem.deployment.TimerResourceDefinition$AbstractReadAttributeHandler.executeRuntime(TimerResourceDefinition.java:364)
	at org.jboss.as.ejb3.subsystem.deployment.TimerResourceDefinition$AbstractTimerHandler$1.execute(TimerResourceDefinition.java:330)
	at org.jboss.as.controller.AbstractOperationContext.executeStep(AbstractOperationContext.java:606) [wildfly-controller-8.1.0.CR2.jar:8.1.0.CR2]
	at org.jboss.as.controller.AbstractOperationContext.doCompleteStep(AbstractOperationContext.java:484) [wildfly-controller-8.1.0.CR2.jar:8.1.0.CR2]
	at org.jboss.as.controller.AbstractOperationContext.completeStepInternal(AbstractOperationContext.java:281) [wildfly-controller-8.1.0.CR2.jar:8.1.0.CR2]
	at org.jboss.as.controller.AbstractOperationContext.executeOperation(AbstractOperationContext.java:276) [wildfly-controller-8.1.0.CR2.jar:8.1.0.CR2]
	at org.jboss.as.controller.ModelControllerImpl.internalExecute(ModelControllerImpl.java:271) [wildfly-controller-8.1.0.CR2.jar:8.1.0.CR2]
	at org.jboss.as.controller.ModelControllerImpl.execute(ModelControllerImpl.java:145) [wildfly-controller-8.1.0.CR2.jar:8.1.0.CR2]
	at org.jboss.as.controller.remote.ModelControllerClientOperationHandler$ExecuteRequestHandler.doExecute(ModelControllerClientOperationHandler.java:199) [wildfly-controller-8.1.0.CR2.jar:8.1.0.CR2]
	at org.jboss.as.controller.remote.ModelControllerClientOperationHandler$ExecuteRequestHandler.access$300(ModelControllerClientOperationHandler.java:130) [wildfly-controller-8.1.0.CR2.jar:8.1.0.CR2]
	at org.jboss.as.controller.remote.ModelControllerClientOperationHandler$ExecuteRequestHandler$1$1.run(ModelControllerClientOperationHandler.java:150) [wildfly-controller-8.1.0.CR2.jar:8.1.0.CR2]
	at org.jboss.as.controller.remote.ModelControllerClientOperationHandler$ExecuteRequestHandler$1$1.run(ModelControllerClientOperationHandler.java:146) [wildfly-controller-8.1.0.CR2.jar:8.1.0.CR2]
	at java.security.AccessController.doPrivileged(Native Method) [rt.jar:1.7.0_55]
	at javax.security.auth.Subject.doAs(Subject.java:415) [rt.jar:1.7.0_55]
	at org.jboss.as.controller.AccessAuditContext.doAs(AccessAuditContext.java:94) [wildfly-controller-8.1.0.CR2.jar:8.1.0.CR2]
	at org.jboss.as.controller.remote.ModelControllerClientOperationHandler$ExecuteRequestHandler$1.execute(ModelControllerClientOperationHandler.java:146) [wildfly-controller-8.1.0.CR2.jar:8.1.0.CR2]
	at org.jboss.as.protocol.mgmt.AbstractMessageHandler$2$1.doExecute(AbstractMessageHandler.java:283) [wildfly-protocol-8.1.0.CR2.jar:8.1.0.CR2]
	at org.jboss.as.protocol.mgmt.AbstractMessageHandler$AsyncTaskRunner.run(AbstractMessageHandler.java:504) [wildfly-protocol-8.1.0.CR2.jar:8.1.0.CR2]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145) [rt.jar:1.7.0_55]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615) [rt.jar:1.7.0_55]
	at java.lang.Thread.run(Thread.java:745) [rt.jar:1.7.0_55]
	at org.jboss.threads.JBossThread.run(JBossThread.java:122) [jboss-threads-2.1.1.Final.jar:2.1.1.Final]
{code}

The arquillian test prints:
{code}

com.ieffects.core.integration.ImportTest STANDARD_ERROR
    May 23, 2014 10:08:49 AM org.xnio.Xnio <clinit>
    INFO: XNIO version 3.2.2.Final
    May 23, 2014 10:08:49 AM org.xnio.nio.NioXnio <clinit>
    INFO: XNIO NIO Implementation Version 3.2.2.Final
    May 23, 2014 10:08:49 AM org.jboss.remoting3.EndpointImpl <clinit>
    INFO: JBoss Remoting version 4.0.3.Final
    May 23, 2014 10:08:58 AM org.jboss.as.arquillian.container.ManagementClient checkSuccessful
    ERROR: Operation {
        ""operation"" => ""read-resource"",
        ""recursive"" => ""true"",
        ""address"" => undefined
    } did not succeed. Result was {
        ""outcome"" => ""failed"",
        ""result"" => {
            ""management-major-version"" => 2,
            ""management-micro-version"" => 0,
            ""management-minor-version"" => 1,
            ""name"" => ""cust"",
            ""namespaces"" => [],
            ""product-name"" => undefined,
            ""product-version"" => undefined,
            ""profile-name"" => undefined,
            ""release-codename"" => ""Kenny"",
            ""release-version"" => ""8.1.0.CR2"",
            ""schema-locations"" => [],
            ""core-service"" => {
                ""management"" => {
                    ""access"" => {
                        ""authorization"" => {
... the complete wildfly configuration...
        },
        ""rolled-back"" => true
    }
{code}

My scheduled Service FileDeploymentScanner is somewhat special, it schedules the times itself (No Schedule annotation. Simplified it looks like this:
{code}
@ConcurrencyManagement(ConcurrencyManagementType.BEAN)
@Singleton
@Startup
@TransactionAttribute(TransactionAttributeType.NOT_SUPPORTED)
public class FileDeploymentScanner {

	@Resource
	private TimerService _timerService;

	/**
	 * Scans and deploys files according to configuration.
	 */
	@Timeout
	public void handleClick() {
		System.out.println(""handle click"");
	}

	/**
	 * Initializes the service.
	 */
	@PostConstruct
	public void startup() {
		System.out.println(""Starting timer service"");
		_timerService.createSingleActionTimer(10000, new TimerConfig(""FileDeploymentScanner"", false));
		try {
			Thread.sleep(10000);
		} catch (InterruptedException e) {
			// TODO Auto-generated catch block
			e.printStackTrace();
		}
		System.out.println(""Started timer service"");
	}

}
{code}

What is happening, is, the arquillian client apparently tries to read complete wildfly configuration (dont know why), and during this step it fails to do so. I failed to write reproducer ear/app. I can't release my closed source though which produces this error. But hopefully, this NPE is easy to fix. ",,,
8757,WFLY-3232,"XTS subsystem uses wrong attribute names to get coordinator URL from the server configuration. Therefore it always uses default values.

How it is implemented:
{code}
final String coordinatorURL = model.get(CommonAttributes.XTS_ENVIRONMENT).hasDefined(ModelDescriptionConstants.URL)
? model.get(CommonAttributes.XTS_ENVIRONMENT, ModelDescriptionConstants.URL).asString() : null;
{code}

How it should be implemented:
{code}
final ModelNode coordinatorURLAttribute = ENVIRONMENT_URL.resolveModelAttribute(context, model);
final String coordinatorURL = coordinatorURLAttribute.isDefined() ? coordinatorURLAttribute.asString() : null;
{code}",,,
8760,WFLY-3507,"When migrating an app from JBoss 7.1.1.Final to WildFly 8.1.0.Final, one can no longer remap the default JSP servlet to different extensions.

This is useful when you want some lightweight server-side processing of, say, JavaScript or CSS files.

",,,
8764,WFLY-3715,This happens because Infinispan's BatchContainer relies on thread locals.  We need to use the new Batcher capabilities used by ejb clustering for web clustering.  These modules should be refactored so they can share these objects.,,,
8937,WFLY-3814,The SAML2AttributeMappingTestCase in testsuite/integration/basic uses a wrong hostname value in the generated krb5.conf file in case of IPv6 address.,,,
8938,WFLY-3214,"While working on WFLY-3184 I discovered that ObjectListAttributeDefinition.Builder does not pass any configured ParameterCorrector into the AD. I believe this is a problem common to a number of the builders.

The way the AD constructors work is also very problematic. When we add a new field to a class deep in the hierarchy, like AD itself, we then add a new constructor with a new param and then need to expose that param all the way up the hierarchy by doing the same thing in the subclasses. Very fragile.

I intend to deal with both these issues:

1) Deprecate the public or protected AD constructors except for the simple ones in SimpleAttributeDefinition, which are potentially more commonly used.

2) Add getters for all the fields in AbstactAttributeDefinitionBuilder and subclasses.

3) Add a protected constructor to AD and all subclasses (private where possible) that takes the relevant Builder as its param and then populates its fields from the getters. The build() method in the builders will call this constructor.",,,
8987,WFLY-3691,"Description of problem:
AuditProvider in security-domain mentions ""[Success]"" as follow:-

11:37:26,835 TRACE [org.jboss.security.audit] (HttpManagementService-threads - 3) [Success]Source=org.jboss.as.security.service.SimpleSecurityManager;Action=authentication;principal=admin;

even if a username/password is wrong.",,,
8989,WFLY-3401,"Probably a timing issue in the test.
http://brontes.lab.eng.brq.redhat.com/viewLog.html?buildId=15982&buildTypeId=WFPR
{noformat}
java.lang.AssertionError: expected:<0> but was:<2>
    at org.junit.Assert.fail(Assert.java:88)
    at org.junit.Assert.failNotEquals(Assert.java:743)
    at org.junit.Assert.assertEquals(Assert.java:118)
    at org.junit.Assert.assertEquals(Assert.java:555)
    at org.junit.Assert.assertEquals(Assert.java:542)
    at org.jboss.as.test.clustering.cluster.ejb.stateful.StatefulTimeoutTestCase.timeout(StatefulTimeoutTestCase.java:119)
{noformat}",,,
8991,WFLY-3610,"When running the testsuite I get this failure:
-------------------------------------------------------------------------------
Test set: org.jboss.as.test.integration.jpa.beanvalidation.cdi.BeanValidationCdiIntegrationTestCase
-------------------------------------------------------------------------------
Tests run: 2, Failures: 1, Errors: 0, Skipped: 0, Time elapsed: 1.264 sec <<< FAILURE! - in org.jboss.as.test.integration.jpa.beanvalidation.cdi.BeanValidationCdiIntegrationTestCase
testFailingBeanValidation(org.jboss.as.test.integration.jpa.beanvalidation.cdi.BeanValidationCdiIntegrationTestCase)  Time elapsed: 0.437 sec  <<< FAILURE!
java.lang.AssertionError: expected:<[Not enough people for a reservation, may not be null]> but was:<[Not enough people for a reservation, darf nicht null sein]>
	at org.junit.Assert.fail(Assert.java:88)
	at org.junit.Assert.failNotEquals(Assert.java:743)
	at org.junit.Assert.assertEquals(Assert.java:118)
	at org.junit.Assert.assertEquals(Assert.java:144)
	at org.jboss.as.test.integration.jpa.beanvalidation.cdi.BeanValidationCdiIntegrationTestCase.testFailingBeanValidation(BeanValidationCdiIntegrationTestCase.java:107)

Cause is, that the second part of the message is coming from the @NotNull contraint in Reservation.java and is in German, because it's a German Windows system.
Adding the expected English message to the NotNull constraint should solve this problem. I'll try and send a pull request later.",,,
8992,WFLY-3228,"This is needed to keep the slave copy of the resource model actually the same, and popped up during mixed domain testing of EAP with a 6.2.0 slave.

Connect directly to to 6.1.1 slave - gets domain version from master
{code}
[domain@localhost:19999 /] :read-resource
{
    ""outcome"" => ""success"",
    ""result"" => {
        ""deployment"" => undefined,
        ""deployment-overlay"" => undefined,
        ""management-major-version"" => 1,
        ""management-micro-version"" => 0,
        ""management-minor-version"" => 6,
        ""name"" => ""Unnamed Domain"",
        ""namespaces"" => [],
        ""path"" => undefined,
        ""product-name"" => ""EAP"",
        ""product-version"" => ""6.3.0.Alpha3"",
        ""profile"" => undefined,
        ""release-codename"" => ""Janus"",
        ""release-version"" => ""7.4.0.Final-redhat-SNAPSHOT"",
 {code}
Connect directly to 6.2.0 slave - does not get domain version from master
{code}
[domain@localhost:19999 /] :read-resource
{
    ""outcome"" => ""success"",
    ""result"" => {
        ""management-major-version"" => 1,
        ""management-micro-version"" => 0,
        ""management-minor-version"" => 5,
        ""name"" => ""Unnamed Domain"",
        ""namespaces"" => [],
        ""product-name"" => ""EAP"",
        ""product-version"" => ""6.2.0.GA"",
        ""release-codename"" => ""Janus"",
        ""release-version"" => ""7.3.0.Final-redhat-14"",
{code}
The 6.2.0 slave should look the same as the 6.1.1 slave for these attributes. ",,,
8994,WFLY-3798,"I compiled the WildFly snapshot from GitHub. However, undertow\src\main\resources\subsystem-templates\undertow.xml contains ""WildFly/8"" instead of ""WildFly/9""",,,
9000,WFLY-3230,"I am using WildFly 8.0.0 (Final).

When sending Post request to non existing page/servlet I get StackOverflowError exception.

Looks like there is infinit loop in method calls when processing the request.",,,
9013,WFLY-3361,"eg. in IIOP module, standalone-full.xml of jbossas-iiop-client server config looks like this:
{noformat}
<subsystem xmlns=""urn:jboss:domain:jacorb:1.3"">
            <orb socket-binding=""jacorb"" ssl-socket-binding=""jacorb-ssl""><initializers xmlns="""" security=""client"" transactions=""on""/></orb>
        </subsystem>
{noformat}

the xmlns="""" leaves the server unable to boot.",,,
9022,WFLY-3375,"When using multiple address settings in HornetQ configuration the address setting should be inherited from more generic setting by more specific setting. If two address setting are used like
{code:xml}
<address-settings>
                    <address-setting match=""#"">
                        <dead-letter-address>jms.queue.DLQ</dead-letter-address>
                        <expiry-address>jms.queue.ExpiryQueue</expiry-address>
                        <redelivery-delay>0</redelivery-delay>
                        <max-delivery-attempts>5</max-delivery-attempts>
                        <max-size-bytes>10485760</max-size-bytes>
                        <page-size-bytes>2097152</page-size-bytes>
                        <address-full-policy>PAGE</address-full-policy>
                        <message-counter-history-day-limit>10</message-counter-history-day-limit>
                    </address-setting>
                    <address-setting match=""jms.queue.testQueue"">
                        <dead-letter-address>jms.queue.DLQ</dead-letter-address>
                        <expiry-address>jms.queue.ExpiryQueue</expiry-address>
                        <redelivery-delay>0</redelivery-delay>
                        <max-size-bytes>10485760</max-size-bytes>
                        <page-size-bytes>2097152</page-size-bytes>
                        <address-full-policy>PAGE</address-full-policy>
                        <message-counter-history-day-limit>10</message-counter-history-day-limit>
                    </address-setting>
                </address-settings>
{code}
It is expected that the setting for  {{jms.queue.testQueue}} would inherit {{max-delivery-attempts}} from default address setting {{""#""}} but it does not. Instead if uses the default value for {{max-delivery-attempts}} which is *9*.
",,,
9040,WFLY-3360,"Interrupting the registration of host-controller leads to NPE when trying sending the failure message response.

{code}
12:16:19,120 ERROR [org.jboss.as.controller.management-operation] (slave-request-threads - 8) JBAS014612: Operation (""read-master-domain-model"") failed - address: ([]): java.lang.NullPointerException
	at java.io.DataOutputStream.writeUTF(DataOutputStream.java:347) [rt.jar:1.7.0_40]
	at java.io.DataOutputStream.writeUTF(DataOutputStream.java:323) [rt.jar:1.7.0_40]
	at org.jboss.as.protocol.mgmt.FlushableDataOutputImpl.writeUTF(FlushableDataOutputImpl.java:109) [jboss-as-protocol-7.3.2.Final-redhat-2.jar:7.3.2.Final-redhat-2]
	at org.jboss.as.host.controller.mgmt.HostControllerRegistrationHandler.sendFailedResponse(HostControllerRegistrationHandler.java:643)
	at org.jboss.as.host.controller.mgmt.HostControllerRegistrationHandler$RegistrationContext.failed(HostControllerRegistrationHandler.java:504)
	at org.jboss.as.host.controller.mgmt.HostControllerRegistrationHandler$RegistrationContext.failed(HostControllerRegistrationHandler.java:493)
	at org.jboss.as.host.controller.mgmt.HostControllerRegistrationHandler$RegistrationContext.executeBlocking(HostControllerRegistrationHandler.java:568)
	at org.jboss.as.host.controller.mgmt.HostControllerRegistrationHandler$RegistrationContext.processSubsystems(HostControllerRegistrationHandler.java:423)
	at org.jboss.as.host.controller.mgmt.HostControllerRegistrationHandler$RegistrationContext.access$800(HostControllerRegistrationHandler.java:296)
	at org.jboss.as.host.controller.mgmt.HostControllerRegistrationHandler$HostRegistrationStepHandler.execute(HostControllerRegistrationHandler.java:287)
	at org.jboss.as.controller.AbstractOperationContext.executeStep(AbstractOperationContext.java:601) [jboss-as-controller-7.3.2.Final-redhat-2.jar:7.3.2.Final-redhat-2]
	at org.jboss.as.controller.AbstractOperationContext.doCompleteStep(AbstractOperationContext.java:479) [jboss-as-controller-7.3.2.Final-redhat-2.jar:7.3.2.Final-redhat-2]
	at org.jboss.as.controller.AbstractOperationContext.completeStepInternal(AbstractOperationContext.java:283) [jboss-as-controller-7.3.2.Final-redhat-2.jar:7.3.2.Final-redhat-2]
	at org.jboss.as.controller.AbstractOperationContext.executeOperation(AbstractOperationContext.java:278) [jboss-as-controller-7.3.2.Final-redhat-2.jar:7.3.2.Final-redhat-2]
	at org.jboss.as.controller.ModelControllerImpl.internalExecute(ModelControllerImpl.java:231) [jboss-as-controller-7.3.2.Final-redhat-2.jar:7.3.2.Final-redhat-2]
	at org.jboss.as.controller.AbstractControllerService.internalExecute(AbstractControllerService.java:295) [jboss-as-controller-7.3.2.Final-redhat-2.jar:7.3.2.Final-redhat-2]
	at org.jboss.as.host.controller.DomainModelControllerService.access$400(DomainModelControllerService.java:141)
	at org.jboss.as.host.controller.DomainModelControllerService$2.execute(DomainModelControllerService.java:496)
	at org.jboss.as.host.controller.mgmt.HostControllerRegistrationHandler$RegistrationContext.processRegistration(HostControllerRegistrationHandler.java:390)
	at org.jboss.as.host.controller.mgmt.HostControllerRegistrationHandler$RegistrationContext.access$400(HostControllerRegistrationHandler.java:296)
	at org.jboss.as.host.controller.mgmt.HostControllerRegistrationHandler$InitiateRegistrationHandler$1.execute(HostControllerRegistrationHandler.java:196)
	at org.jboss.as.protocol.mgmt.AbstractMessageHandler$2$1.doExecute(AbstractMessageHandler.java:283) [jboss-as-protocol-7.3.2.Final-redhat-2.jar:7.3.2.Final-redhat-2]
	at org.jboss.as.protocol.mgmt.AbstractMessageHandler$AsyncTaskRunner.run(AbstractMessageHandler.java:504) [jboss-as-protocol-7.3.2.Final-redhat-2.jar:7.3.2.Final-redhat-2]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145) [rt.jar:1.7.0_40]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615) [rt.jar:1.7.0_40]
	at java.lang.Thread.run(Thread.java:724) [rt.jar:1.7.0_40]
	at org.jboss.threads.JBossThread.run(JBossThread.java:122) [jboss-threads-2.1.1.Final-redhat-1.jar:2.1.1.Final-redhat-1]
{code}",,,
